ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
61836131,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,request,NPM,Development,False,^2.81.0,307050.0
61831429,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,bccoin,NPM,runtime,False,git+https://github.com/thehobbit85/bcoin.git,
61835263,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,node-fetch,NPM,Development,False,^1.7.2,297678.0
61830965,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git,130917.0
61834170,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,jsonfile,NPM,Development,False,^3.0.1,291922.0
61833712,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,disklet,NPM,Development,False,^0.2.4,2264563.0
61835665,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,nsp,NPM,Development,False,^2.8.0,177528.0
61836928,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,rollup-plugin-replace,NPM,Development,False,^2.0.0,1059601.0
61832853,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,uri-js,NPM,runtime,False,^3.0.2,327283.0
61837489,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,standard,NPM,Development,False,^10.0.2,317574.0
61836489,NPM,edge-currency-bitcoin,2479930,0.1.5,10781757,rollup,NPM,Development,False,^0.49.2,789090.0
61837872,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git,130917.0
61842561,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,node-fetch,NPM,Development,False,^1.7.2,297678.0
61838393,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,bccoin,NPM,runtime,False,git+https://github.com/thehobbit85/bcoin.git,
61838825,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,lcoin,NPM,runtime,False,git+https://github.com/Airbitz/lcoin.git#litecoin,2333936.0
61840422,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,coinstring,NPM,Development,False,^2.3.0,275041.0
61844118,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,rollup-plugin-replace,NPM,Development,False,^2.0.0,1059601.0
61843325,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,request,NPM,Development,False,^2.81.0,307050.0
61844480,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,standard,NPM,Development,False,^10.0.2,317574.0
61842180,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,mocha,NPM,Development,False,^3.5.0,295363.0
61839152,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,biggystring,NPM,runtime,False,^1.0.5,2376336.0
61839515,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,buffer,NPM,runtime,False,^5.0.7,133354.0
61841226,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,jsonfile,NPM,Development,False,^3.0.1,291922.0
61840821,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,disklet,NPM,Development,False,^0.2.4,2264563.0
61842968,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,nsp,NPM,Development,False,^2.8.0,177528.0
61840036,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,uri-js,NPM,runtime,False,^3.0.2,327283.0
61841778,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,lodash,NPM,Development,False,^4.17.4,167115.0
61843728,NPM,edge-currency-bitcoin,2479930,0.1.6,10781893,rollup,NPM,Development,False,^0.49.2,789090.0
61844862,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git,130917.0
61845840,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,lcoin,NPM,runtime,False,git+https://github.com/Airbitz/lcoin.git#litecoin,2333936.0
61847021,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,uri-js,NPM,runtime,False,^3.0.2,327283.0
61848171,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,jsonfile,NPM,Development,False,^3.0.1,291922.0
61848871,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,mocha,NPM,Development,False,^3.5.0,295363.0
61849211,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,node-fetch,NPM,Development,False,^1.7.2,297678.0
61846213,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,biggystring,NPM,runtime,False,^1.0.5,2376336.0
61846651,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,buffer,NPM,runtime,False,^5.0.7,133354.0
61845522,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,bccoin,NPM,runtime,False,git+https://github.com/thehobbit85/bcoin.git,
61849698,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,nsp,NPM,Development,False,^2.8.0,177528.0
61847378,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,coinstring,NPM,Development,False,^2.3.0,275041.0
61850151,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,request,NPM,Development,False,^2.81.0,307050.0
61847708,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,disklet,NPM,Development,False,^0.2.4,2264563.0
61848503,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,lodash,NPM,Development,False,^4.17.4,167115.0
61851184,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,standard,NPM,Development,False,^10.0.2,317574.0
61850832,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,rollup-plugin-replace,NPM,Development,False,^2.0.0,1059601.0
61850543,NPM,edge-currency-bitcoin,2479930,0.1.7,10782125,rollup,NPM,Development,False,^0.49.2,789090.0
61852061,NPM,edge-currency-bitcoin,2479930,0.1.8,10782518,bccoin,NPM,runtime,False,git+https://github.com/thehobbit85/bcoin.git,
61853264,NPM,edge-currency-bitcoin,2479930,0.1.8,10782518,buffer,NPM,runtime,False,^5.0.7,133354.0
61851588,NPM,edge-currency-bitcoin,2479930,0.1.8,10782518,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git,130917.0
61853652,NPM,edge-currency-bitcoin,2479930,0.1.8,10782518,uri-js,NPM,runtime,False,^3.0.2,327283.0
61854354,NPM,edge-currency-bitcoin,2479930,0.1.8,10782518,disklet,NPM,Development,False,^0.2.4,2264563.0
61853961,NPM,edge-currency-bitcoin,2479930,0.1.8,10782518,coinstring,NPM,Development,False,^2.3.0,275041.0
61852486,NPM,edge-currency-bitcoin,2479930,0.1.8,10782518,lcoin,NPM,runtime,False,git+https://github.com/Airbitz/lcoin.git#litecoin,2333936.0
61852881,NPM,edge-currency-bitcoin,2479930,0.1.8,10782518,biggystring,NPM,runtime,False,^1.0.5,2376336.0
62251567,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,buffer,NPM,runtime,False,^5.0.7,133354.0
62251638,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,lodash,NPM,Development,False,^4.17.4,167115.0
62251652,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,mocha,NPM,Development,False,^3.5.0,295363.0
62251594,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,coinstring,NPM,Development,False,^2.3.0,275041.0
62251680,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,nsp,NPM,Development,False,^2.8.0,177528.0
62251696,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,request,NPM,Development,False,^2.81.0,307050.0
62251475,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git,130917.0
62251500,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,bccoin,NPM,runtime,False,git+https://github.com/thehobbit85/bcoin.git,
62251547,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,biggystring,NPM,runtime,False,^1.0.5,2376336.0
62251518,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,lcoin,NPM,runtime,False,git+https://github.com/Airbitz/lcoin.git#litecoin,2333936.0
62251606,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,disklet,NPM,Development,False,^0.2.4,2264563.0
62251575,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,uri-js,NPM,runtime,False,^3.0.2,327283.0
62251619,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,jsonfile,NPM,Development,False,^3.0.1,291922.0
62251664,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,node-fetch,NPM,Development,False,^1.7.2,297678.0
62251712,NPM,edge-currency-bitcoin,2479930,0.1.9,10782842,rollup,NPM,Development,False,^0.49.2,789090.0
62319201,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,jsonschema,NPM,runtime,False,^1.2.0,291982.0
62319225,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,uri-js,NPM,runtime,False,^3.0.2,327283.0
62319350,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,lodash,NPM,Development,False,^4.17.4,167115.0
62319375,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,node-fetch,NPM,Development,False,^1.7.2,297678.0
62319110,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git,130917.0
62319126,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,biggystring,NPM,runtime,False,^1.0.5,2376336.0
62319289,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,babel-preset-flow,NPM,Development,False,^6.23.0,1409254.0
62319317,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,disklet,NPM,Development,False,^0.2.4,2264563.0
62319339,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,jsonfile,NPM,Development,False,^3.0.1,291922.0
62319386,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,nsp,NPM,Development,False,^2.8.0,177528.0
62319441,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,standard,NPM,Development,False,^10.0.2,317574.0
62319303,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,coinstring,NPM,Development,False,^2.3.0,275041.0
62319407,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,rollup,NPM,Development,False,^0.49.2,789090.0
62319238,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,babel-cli,NPM,Development,False,^6.24.1,1063088.0
62319253,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,babel-eslint,NPM,Development,False,^7.2.3,684245.0
62319419,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,rollup-plugin-babel,NPM,Development,False,^2.7.1,1059584.0
62319398,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,request,NPM,Development,False,^2.81.0,307050.0
62319144,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,buffer,NPM,runtime,False,^5.0.7,133354.0
62319215,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,lcoin,NPM,runtime,False,git+https://github.com/Airbitz/lcoin.git#litecoin,2333936.0
62319273,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,babel-plugin-transform-flow-strip-types,NPM,Development,False,^6.22.0,1063108.0
62319161,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,flow-bin,NPM,runtime,False,^0.49.1,148430.0
62319078,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,airbitz-core-types,NPM,runtime,False,git+https://github.com/Airbitz/airbitz-core-types.git,2418797.0
62319097,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,bccoin,NPM,runtime,False,git+https://github.com/thehobbit85/bcoin.git,
62319173,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,flow-copy-source,NPM,runtime,False,^1.2.1,1192532.0
62319363,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,mocha,NPM,Development,False,^3.5.0,295363.0
62319430,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,rollup-plugin-replace,NPM,Development,False,^2.0.0,1059601.0
62319328,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,eslint-plugin-flowtype,NPM,Development,False,^2.36.0,868020.0
62319184,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,husky,NPM,runtime,False,^0.14.3,158849.0
62319451,NPM,edge-currency-bitcoin,2479930,0.2.0,10783164,updot,NPM,Development,False,^1.1.4,2365923.0
62319476,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,bccoin,NPM,runtime,False,git+https://github.com/thehobbit85/bcoin.git,
62319503,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,buffer,NPM,runtime,False,^5.0.7,133354.0
62319712,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,rollup,NPM,Development,False,^0.49.2,789090.0
62319725,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,rollup-plugin-replace,NPM,Development,False,^2.0.0,1059601.0
62319566,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,uri-js,NPM,runtime,False,^3.0.2,327283.0
62319602,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,babel-preset-flow,NPM,Development,False,^6.23.0,1409254.0
62319516,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,flow-bin,NPM,runtime,False,^0.49.1,148430.0
62319647,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,jsonfile,NPM,Development,False,^3.0.1,291922.0
62319584,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,babel-eslint,NPM,Development,False,^7.2.3,684245.0
62319623,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,disklet,NPM,Development,False,^0.2.4,2264563.0
62319522,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,flow-copy-source,NPM,runtime,False,^1.2.1,1192532.0
62319719,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,rollup-plugin-babel,NPM,Development,False,^2.7.1,1059584.0
62319733,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,standard,NPM,Development,False,^10.0.2,317574.0
62319485,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git,130917.0
62319548,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,jsonschema,NPM,runtime,False,^1.2.0,291982.0
62319462,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,airbitz-core-types,NPM,runtime,False,git+https://github.com/Airbitz/airbitz-core-types.git,2418797.0
62319493,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,biggystring,NPM,runtime,False,^1.0.5,2376336.0
62319669,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,mocha,NPM,Development,False,^3.5.0,295363.0
62319693,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,nsp,NPM,Development,False,^2.8.0,177528.0
62319537,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,husky,NPM,runtime,False,^0.14.3,158849.0
62319744,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,updot,NPM,Development,False,^1.1.4,2365923.0
62319557,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,lcoin,NPM,runtime,False,git+https://github.com/Airbitz/lcoin.git#litecoin,2333936.0
62319574,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,babel-cli,NPM,Development,False,^6.24.1,1063088.0
62319591,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,babel-plugin-transform-flow-strip-types,NPM,Development,False,^6.22.0,1063108.0
62319634,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,eslint-plugin-flowtype,NPM,Development,False,^2.36.0,868020.0
62319657,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,lodash,NPM,Development,False,^4.17.4,167115.0
62319701,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,request,NPM,Development,False,^2.81.0,307050.0
62319613,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,coinstring,NPM,Development,False,^2.3.0,275041.0
62319684,NPM,edge-currency-bitcoin,2479930,0.3.0,10783436,node-fetch,NPM,Development,False,^1.7.2,297678.0
62320098,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,rollup-plugin-replace,NPM,Development,False,^2.0.0,1059601.0
62319802,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,husky,NPM,runtime,False,^0.14.3,158849.0
62319980,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,mocha,NPM,Development,False,^3.5.0,295363.0
62320028,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,nsp,NPM,Development,False,^2.8.0,177528.0
62320067,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,rollup,NPM,Development,False,^0.49.2,789090.0
62319768,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git,130917.0
62319868,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,babel-eslint,NPM,Development,False,^7.2.3,684245.0
62319883,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,babel-plugin-transform-flow-strip-types,NPM,Development,False,^6.22.0,1063108.0
62319922,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,disklet,NPM,Development,False,^0.2.4,2264563.0
62319753,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,airbitz-core-types,NPM,runtime,False,git+https://github.com/Airbitz/airbitz-core-types.git,2418797.0
62319786,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,flow-bin,NPM,runtime,False,^0.49.1,148430.0
62319793,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,flow-copy-source,NPM,runtime,False,^1.2.1,1192532.0
62320005,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,node-fetch,NPM,Development,False,^1.7.2,297678.0
62319761,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,bccoin,NPM,runtime,False,git+https://github.com/thehobbit85/bcoin.git,
62319781,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,buffer,NPM,runtime,False,^5.0.7,133354.0
62320125,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,updot,NPM,Development,False,^1.1.4,2365923.0
62319902,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,babel-preset-flow,NPM,Development,False,^6.23.0,1409254.0
62319828,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,lcoin,NPM,runtime,False,git+https://github.com/Airbitz/lcoin.git#litecoin,2333936.0
62319963,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,lodash,NPM,Development,False,^4.17.4,167115.0
62319815,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,jsonschema,NPM,runtime,False,^1.2.0,291982.0
62319912,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,coinstring,NPM,Development,False,^2.3.0,275041.0
62320054,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,request,NPM,Development,False,^2.81.0,307050.0
62319839,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,uri-js,NPM,runtime,False,^3.0.2,327283.0
62319948,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,jsonfile,NPM,Development,False,^3.0.1,291922.0
62320112,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,standard,NPM,Development,False,^10.0.2,317574.0
62319774,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,biggystring,NPM,runtime,False,^1.0.5,2376336.0
62319850,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,babel-cli,NPM,Development,False,^6.24.1,1063088.0
62320084,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,rollup-plugin-babel,NPM,Development,False,^2.7.1,1059584.0
62319935,NPM,edge-currency-bitcoin,2479930,0.3.1,10783758,eslint-plugin-flowtype,NPM,Development,False,^2.36.0,868020.0
62320216,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,jsonschema,NPM,runtime,False,^1.2.0,291982.0
62320240,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,uri-js,NPM,runtime,False,^3.0.2,327283.0
62320170,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git,130917.0
62320186,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,biggystring,NPM,runtime,False,^1.0.7,2376336.0
62320342,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,eslint-plugin-flowtype,NPM,Development,False,^2.36.0,868020.0
62320380,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,husky,NPM,Development,False,^0.14.3,158849.0
62320504,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,updot,NPM,Development,False,^1.1.4,2365923.0
62320137,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,airbitz-core-types,NPM,runtime,False,git+https://github.com/Airbitz/airbitz-core-types.git,2418797.0
62320228,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,lcoin,NPM,runtime,False,git+https://github.com/Airbitz/lcoin.git#litecoin,2333936.0
62320439,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,nsp,NPM,Development,False,^2.8.1,177528.0
62320450,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,request,NPM,Development,False,^2.83.0,307050.0
62320469,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,rollup-plugin-babel,NPM,Development,False,^3.0.2,1059584.0
62320480,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,rollup-plugin-replace,NPM,Development,False,^2.0.0,1059601.0
62320201,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,buffer,NPM,runtime,False,^5.0.8,133354.0
62320283,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,babel-plugin-transform-flow-strip-types,NPM,Development,False,^6.22.0,1063108.0
62320355,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,flow-bin,NPM,Development,False,^0.56.0,148430.0
62320395,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,jsonfile,NPM,Development,False,^4.0.0,291922.0
62320426,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,node-fetch,NPM,Development,False,^1.7.2,297678.0
62320493,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,standard,NPM,Development,False,^10.0.2,317574.0
62320310,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,coinstring,NPM,Development,False,^2.3.0,275041.0
62320409,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,mocha,NPM,Development,False,^4.0.0,295363.0
62320459,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,rollup,NPM,Development,False,^0.50.0,789090.0
62320268,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,babel-eslint,NPM,Development,False,^8.0.1,684245.0
62320254,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,babel-cli,NPM,Development,False,^6.24.1,1063088.0
62320295,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,babel-preset-flow,NPM,Development,False,^6.23.0,1409254.0
62320154,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,bccoin,NPM,runtime,False,git+https://github.com/thehobbit85/bcoin.git,
62320328,NPM,edge-currency-bitcoin,2479930,0.4.0,10784025,disklet,NPM,Development,False,^0.2.4,2264563.0
